codigo,nombre,descripcion,unidad_de_medida_codigo,vigencia
84249000,Partes,Partes,6,S
84251100,Con motor eléctrico,Con motor eléctrico,10,S
84251900,Los demás,Los demás,10,S
84253100,Con motor eléctrico,Con motor eléctrico,10,S
84253910,Cabrestantes para automóviles,Cabrestantes para automóviles,10,S
84253990,Los demás,Los demás,10,S
84254100,"Elevadores fijos para vehículos automóviles, de los tipos utilizados en talleres ","Elevadores fijos para vehículos automóviles, de los tipos utilizados en talleres ",10,S
84254200,Los demás gatos hidráulicos,Los demás gatos hidráulicos,10,S
84254900,Los demás,Los demás,10,S
84261100,"Puentes (incluidas las vigas) rodantes, sobre soporte fijo","Puentes (incluidas las vigas) rodantes, sobre soporte fijo",10,S
84261200,Pórticos móviles sobre neumáticos y carretillas puente ,Pórticos móviles sobre neumáticos y carretillas puente ,10,S
84261900,Los demás,Los demás,10,S
84262000,Grúas de torre ,Grúas de torre ,10,S
84263000,Grúas de pórtico ,Grúas de pórtico ,10,S
84264100,Sobre neumáticos ,Sobre neumáticos ,10,S
84264900,Los demás,Los demás,10,S
84269100,Concebidos para montarlos sobre vehículos de carretera,Concebidos para montarlos sobre vehículos de carretera,10,S
84269900,Los demás,Los demás,10,S
84271011,Con capacidad de levante inferior o igual a  2.000 kilos,Con capacidad de levante inferior o igual a  2.000 kilos,10,S
84271012,Con capacidad de levante superior a  2.000 kilos,Con capacidad de levante superior a  2.000 kilos,10,S
84271090,Las demás,Las demás,10,S
84272011,"Con motor a gas, con capacidad de levante inferior o igual  a  2.000 kilos","Con motor a gas, con capacidad de levante inferior o igual  a  2.000 kilos",10,S
84272012,"Con motor a gas, con capacidad de levante superior a  2.000 kilos","Con motor a gas, con capacidad de levante superior a  2.000 kilos",10,S
84272013,"Con motor a gasolina, con capacidad de levante inferior o igual a 2.000 kilos","Con motor a gasolina, con capacidad de levante inferior o igual a 2.000 kilos",10,S
84272014,"Con motor a gasolina, con capacidad de levante superior a  2.000 kilos","Con motor a gasolina, con capacidad de levante superior a  2.000 kilos",10,S
84272015,"Con motor diesel, con capacidad de levante inferior o igual a 2.000 kilos","Con motor diesel, con capacidad de levante inferior o igual a 2.000 kilos",10,S
84272016,"Con motor diesel, con capacidad de levante superior a 2.000 kilos","Con motor diesel, con capacidad de levante superior a 2.000 kilos",10,S
84272090,Las demás,Las demás,10,S
84279000,Las demás carretillas,Las demás carretillas,10,S
84281010,Ascensores sin cabina ni contrapeso,Ascensores sin cabina ni contrapeso,10,S
84281091,Ascensores con cabina y contrapeso,Ascensores con cabina y contrapeso,10,S
84281092,Montacargas,Montacargas,10,S
84281099,Los demás,Los demás,10,S
84282000,"Aparatos elevadores o transportadores, neumáticos ","Aparatos elevadores o transportadores, neumáticos ",10,S
84283100,Especialmente concebidos para el interior de minas u otros  trabajos subterráneos,Especialmente concebidos para el interior de minas u otros  trabajos subterráneos,10,S
84283200,"Los demás, de cangilones","Los demás, de cangilones",10,S
84283310,Para minería,Para minería,10,S
84283390,Los demás,Los demás,10,S
84283900,Los demás,Los demás,10,S
84284010,Escaleras mecánicas,Escaleras mecánicas,10,S
84284020,Pasillos móviles ,Pasillos móviles ,10,S
84286000,Teleféricos (incluidos las telesillas y los telesquís);   mecanismos de tracción para funiculares ,Teleféricos (incluidos las telesillas y los telesquís);   mecanismos de tracción para funiculares ,10,S
84289000,Las demás máquinas y aparatos,Las demás máquinas y aparatos,10,S
84291110,Topadoras frontales («bulldozers»),Topadoras frontales («bulldozers»),10,S
84291190,Las demás,Las demás,10,S
84291910,De ruedas,De ruedas,10,S
84291990,Las demás,Las demás,10,S
84292010,Motoniveladoras,Motoniveladoras,10,S
84292090,Las demás,Las demás,10,S
84293000,Traíllas («scrapers») ,Traíllas («scrapers») ,10,S
84294010,Rodillos compactadores,Rodillos compactadores,10,S
84294090,Las demás,Las demás,10,S
84295110,Cargadores frontales,Cargadores frontales,10,S
84295190,Los demás,Los demás,10,S
84295210,Excavadoras,Excavadoras,10,S
84295290,Las demás,Las demás,10,S
84295910,Palas mecánicas,Palas mecánicas,10,S
84295920,Excavadoras  de cangilones suspendidos (dragalinas),Excavadoras  de cangilones suspendidos (dragalinas),10,S
84295930,"Excavadoras continuas de cuchara, garras o cangilones  excavadores","Excavadoras continuas de cuchara, garras o cangilones  excavadores",10,S
84295990,Las demás,Las demás,10,S
84301000,"Martinetes y máquinas para arrancar pilotes, estacas o similares","Martinetes y máquinas para arrancar pilotes, estacas o similares",10,S
84302000,Quitanieves ,Quitanieves ,10,S
84303100,Autopropulsadas,Autopropulsadas,10,S
84303900,Las demás,Las demás,10,S
84304110,De orugas,De orugas,10,S
84304190,Las demás,Las demás,10,S
84304910,Estacionarias,Estacionarias,10,S
84304990,Las demás,Las demás,10,S
84305000,"Las demás máquinas y aparatos, autopropulsados","Las demás máquinas y aparatos, autopropulsados",10,S
84306100,Máquinas y aparatos para compactar o apisonar (aplanar),Máquinas y aparatos para compactar o apisonar (aplanar),10,S
84306900,Los demás,Los demás,10,S
84311010,Para máquinas de la partida 84.25,Para máquinas de la partida 84.25,6,S
84311020,Para gatos,Para gatos,6,S
84311090,Las demás,Las demás,6,S
84312000,De máquinas o aparatos de la partida 84.27,De máquinas o aparatos de la partida 84.27,6,S
84313100,"De ascensores, montacargas o escaleras mecánicas ","De ascensores, montacargas o escaleras mecánicas ",6,S
84313910,"De aparatos elevadores o transportadores de acción continua, para mercancías","De aparatos elevadores o transportadores de acción continua, para mercancías",6,S
84313990,Las demás,Las demás,6,S
84314110,Palas,Palas,6,S
84314120,Cucharas,Cucharas,6,S
84314130,Garras o pinzas,Garras o pinzas,6,S
84314190,Las demás,Las demás,6,S
84314200,Hojas de topadoras frontales («bulldozers») o de topadoras angulares («angledozers»),Hojas de topadoras frontales («bulldozers») o de topadoras angulares («angledozers»),6,S
84314310,Para  trenes de perforación o de sondeo,Para  trenes de perforación o de sondeo,6,S
84314320,Para unidad de perforación o de sondeo,Para unidad de perforación o de sondeo,6,S
84314390,Las demás,Las demás,6,S
84314910,De grúas de las subpartidas 8426.20 y 8426.30,De grúas de las subpartidas 8426.20 y 8426.30,6,S
84314990,Las demás,Las demás,6,S
84321000,Arados ,Arados ,10,S
84322100,Gradas (rastras) de discos,Gradas (rastras) de discos,10,S
84322900,Los demás,Los demás,10,S
84323000,"Sembradoras, plantadoras y trasplantadoras","Sembradoras, plantadoras y trasplantadoras",10,S
84324000,Esparcidores de estiércol y distribuidores de abonos,Esparcidores de estiércol y distribuidores de abonos,10,S
84328000,"Las demás máquinas, aparatos y artefactos","Las demás máquinas, aparatos y artefactos",10,S
84329000,Partes,Partes,6,S
84331100,"Con motor, en las que el dispositivo de corte gire en un  plano horizontal","Con motor, en las que el dispositivo de corte gire en un  plano horizontal",10,S
84331900,Las demás,Las demás,10,S
84332000,"Guadañadoras, incluidas las barras de corte para montar  sobre un tractor","Guadañadoras, incluidas las barras de corte para montar  sobre un tractor",10,S
84333000,Las demás máquinas y aparatos de henificar ,Las demás máquinas y aparatos de henificar ,10,S
84334000,"Prensas para paja o forraje, incluidas las prensas recogedoras","Prensas para paja o forraje, incluidas las prensas recogedoras",10,S
84335100,Cosechadoras-trilladoras,Cosechadoras-trilladoras,10,S
84335200,Las demás máquinas y aparatos de trillar,Las demás máquinas y aparatos de trillar,10,S
84335300,Máquinas de cosechar raíces o tubérculos ,Máquinas de cosechar raíces o tubérculos ,10,S
84335910,Máquinas sacudidoras y vibradoras de árboles,Máquinas sacudidoras y vibradoras de árboles,10,S
84335920,Máquinas para la recolección de oleaginosas,Máquinas para la recolección de oleaginosas,10,S
84335930,Máquinas para vendimiar,Máquinas para vendimiar,10,S
84335990,Los demás,Los demás,10,S
84336010,Máquinas para limpieza o clasificación de frutas,Máquinas para limpieza o clasificación de frutas,10,S
84336090,Las demás,Las demás,10,S
84339000,Partes,Partes,6,S
84341000,Máquinas de ordeñar,Máquinas de ordeñar,10,S
84342000,Máquinas y aparatos para la industria lechera ,Máquinas y aparatos para la industria lechera ,10,S
84349000,Partes,Partes,6,S
84351010,Empleados en la vinicultura ,Empleados en la vinicultura ,10,S
84351090,Los demás,Los demás,10,S
84359000,Partes,Partes,6,S
84361000,Máquinas y aparatos para preparar alimentos o piensos para animales ,Máquinas y aparatos para preparar alimentos o piensos para animales ,10,S
84362100,Incubadoras y criadoras ,Incubadoras y criadoras ,10,S
84362900,Los demás,Los demás,10,S
84368000,Las demás máquinas y aparatos,Las demás máquinas y aparatos,10,S
84369100,Para máquinas o aparatos para la avicultura ,Para máquinas o aparatos para la avicultura ,6,S
84369900,Las demás,Las demás,6,S
84371000,"Máquinas para limpieza, clasificación o cribado de semillas, granos u hortalizas de vaina secas ","Máquinas para limpieza, clasificación o cribado de semillas, granos u hortalizas de vaina secas ",10,S
84378000,Las demás máquinas y aparatos,Las demás máquinas y aparatos,10,S
84379000,Partes,Partes,6,S
84381010,"Para panadería, pastelería, galletería","Para panadería, pastelería, galletería",10,S
84381020,Para la fabricación de pastas alimenticias,Para la fabricación de pastas alimenticias,10,S
84382000,"Máquinas y aparatos para confitería, elaboración de cacao o  la fabricación de chocolate ","Máquinas y aparatos para confitería, elaboración de cacao o  la fabricación de chocolate ",10,S
84383000,Máquinas y aparatos para la industria azucarera,Máquinas y aparatos para la industria azucarera,10,S
84384000,Máquinas y aparatos para la industria cervecera,Máquinas y aparatos para la industria cervecera,10,S
84385000,Máquinas y aparatos para la preparación de carne,Máquinas y aparatos para la preparación de carne,10,S
84386000,Máquinas y aparatos para la preparación de frutos u hortalizas ,Máquinas y aparatos para la preparación de frutos u hortalizas ,10,S
84388010,"Para la preparación de pescados, crustáceos y moluscos ","Para la preparación de pescados, crustáceos y moluscos ",10,S
84388090,Las demás,Las demás,10,S
84389000,Partes,Partes,6,S
84391000,Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas ,Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas ,10,S
84392000,Máquinas y aparatos para la fabricación de papel o cartón ,Máquinas y aparatos para la fabricación de papel o cartón ,10,S
84393000,Máquinas y aparatos para el acabado de papel o cartón ,Máquinas y aparatos para el acabado de papel o cartón ,10,S
84399100,Para máquinas o aparatos para la fabricación de pasta de materias fibrosas celulósicas,Para máquinas o aparatos para la fabricación de pasta de materias fibrosas celulósicas,6,S
84399900,Las demás,Las demás,6,S
84401000,Máquinas y aparatos,Máquinas y aparatos,10,S
84409000,Partes,Partes,6,S
84411010,Cortadoras-bobinadoras,Cortadoras-bobinadoras,10,S
84411020,Guillotinas de una sola hoja,Guillotinas de una sola hoja,10,S
84411090,Las demás,Las demás,10,S
84412000,"Máquinas para la fabricación de sacos (bolsas), bolsitas o sobres","Máquinas para la fabricación de sacos (bolsas), bolsitas o sobres",10,S
84413000,"Máquinas para la fabricación de cajas, tubos, tambores o continentes similares, excepto por moldeado","Máquinas para la fabricación de cajas, tubos, tambores o continentes similares, excepto por moldeado",10,S
84414000,"Máquinas de moldear artículos de pasta de papel, de papel  o cartón","Máquinas de moldear artículos de pasta de papel, de papel  o cartón",10,S
84418000,Las demás máquinas y aparatos,Las demás máquinas y aparatos,10,S
84419000,Partes,Partes,6,S
84423000,"Máquinas, aparatos y material ","Máquinas, aparatos y material ",10,S
84424000,"Partes de estas máquinas, aparatos o material ","Partes de estas máquinas, aparatos o material ",6,S
84425000,"Clisés, planchas, cilindros y demás elementos impresores;  piedras litográficas, planchas, placas y ","Clisés, planchas, cilindros y demás elementos impresores;  piedras litográficas, planchas, placas y cilindros, preparados  para la impresión (por ejemplo: aplanados, graneados,   pulidos)",6,S
84431100,"Máquinas y aparatos para imprimir, offset, alimentados con   bobinas","Máquinas y aparatos para imprimir, offset, alimentados con   bobinas",10,S
84431200,"Máquinas y aparatos de oficina para imprimir, offset,  alimentados con hojas de formato inferior o i","Máquinas y aparatos de oficina para imprimir, offset,  alimentados con hojas de formato inferior o igual a  22 cm x 36 cm, medidas sin plegar",10,S
84431310,"Alimentados con hojas de formato superior a 22 cm x 36 cm, pero  inferior o igual a 52 cm x 74 cm","Alimentados con hojas de formato superior a 22 cm x 36 cm, pero  inferior o igual a 52 cm x 74 cm",10,S
84431390,Los demás,Los demás,10,S
84431400,"Máquinas y aparatos para imprimir, tipográficos,  alimentados con bobinas, excepto las máquinas y  a","Máquinas y aparatos para imprimir, tipográficos,  alimentados con bobinas, excepto las máquinas y  aparatos flexográficos",10,S
84431500,"Máquinas y aparatos para imprimir, tipográficos, distintos de los alimentados con bobinas, excepto l","Máquinas y aparatos para imprimir, tipográficos, distintos de los alimentados con bobinas, excepto las máquinas  y aparatos flexográficos",10,S
84431600,"Máquinas y aparatos para imprimir, flexográficos","Máquinas y aparatos para imprimir, flexográficos",10,S
84431700,"Máquinas y aparatos para imprimir, heliográficos   (huecograbado)","Máquinas y aparatos para imprimir, heliográficos   (huecograbado)",10,S
84431900,Los demás,Los demás,10,S
84433110,Láser,Láser,10,S
84433120,Por chorro de tinta,Por chorro de tinta,10,S
84433190,Las demás,Las demás,10,S
84433211,Láser,Láser,10,S
84433212,Por chorro de tinta,Por chorro de tinta,10,S
84433213,Por transferencia térmica,Por transferencia térmica,10,S
